geo_level,geo_name,metric,metric_value,race_or_ethnicity,number_of_employees,number_of_employer_firms
state,Indiana,Firm Size,Firms with no employees,Hispanic,0,0
state,Louisiana,Firm Size,Firms with no employees,Hispanic,0,0
state,North Dakota,Firm Size,Firms with no employees,Hispanic,0,0
state,Nevada,Firm Size,Firms with no employees,Hispanic,0,629
state,Pennsylvania,Firm Size,Firms with no employees,Hispanic,0,710
state,Utah,Firm Size,Firms with no employees,Hispanic,0,595
state,West Virginia,Firm Size,Firms with no employees,Hispanic,0,20
state,North Carolina,Firm Size,Firms with no employees,Hispanic,0,742
state,Ohio,Firm Size,Firms with no employees,Hispanic,0,342
state,Alabama,Firm Size,Firms with no employees,Hispanic,0,95
state,New Mexico,Firm Size,Firms with no employees,Hispanic,0,878
state,Mississippi,Firm Size,Firms with no employees,Hispanic,0,46
state,Montana,Firm Size,Firms with no employees,Hispanic,0,0
state,New Jersey,Firm Size,Firms with no employees,Hispanic,0,2165
state,Idaho,Firm Size,Firms with no employees,Hispanic,0,228
state,Missouri,Firm Size,Firms with no employees,Hispanic,0,229
state,Maryland,Firm Size,Firms with no employees,Hispanic,0,0
state,Oregon,Firm Size,Firms with no employees,Hispanic,0,630
state,Rhode Island,Firm Size,Firms with no employees,Hispanic,0,98
national,United States,Firm Size,Firms with no employees,Hispanic,0,60145
state,Illinois,Firm Size,Firms with no employees,Hispanic,0,3358
state,Colorado,Firm Size,Firms with no employees,Hispanic,0,1349
state,Washington,Firm Size,Firms with no employees,Hispanic,0,1182
state,Arizona,Firm Size,Firms with no employees,Hispanic,0,1534
state,Hawaii,Firm Size,Firms with no employees,Hispanic,0,0
state,California,Firm Size,Firms with no employees,Hispanic,0,12054
state,Michigan,Firm Size,Firms with no employees,Hispanic,0,449
state,Kansas,Firm Size,Firms with no employees,Hispanic,0,158
state,South Carolina,Firm Size,Firms with no employees,Hispanic,0,315
state,Wyoming,Firm Size,Firms with no employees,Hispanic,0,130
state,South Dakota,Firm Size,Firms with no employees,Hispanic,0,0
state,Arkansas,Firm Size,Firms with no employees,Hispanic,0,152
state,Wisconsin,Firm Size,Firms with no employees,Hispanic,0,184
state,Connecticut,Firm Size,Firms with no employees,Hispanic,0,437
state,Alaska,Firm Size,Firms with 1 to 4 employees,Hispanic,0,0
state,Idaho,Firm Size,Firms with 1 to 4 employees,Hispanic,1838,864
state,New Mexico,Firm Size,Firms with 1 to 4 employees,Hispanic,5078,2431
state,Vermont,Firm Size,Firms with 1 to 4 employees,Hispanic,0,0
state,Washington,Firm Size,Firms with 1 to 4 employees,Hispanic,9682,4444
state,Kentucky,Firm Size,Firms with 1 to 4 employees,Hispanic,0,0
state,Michigan,Firm Size,Firms with 1 to 4 employees,Hispanic,2102,1081
state,Mississippi,Firm Size,Firms with 1 to 4 employees,Hispanic,604,263
state,Ohio,Firm Size,Firms with 1 to 4 employees,Hispanic,2087,883
state,Arkansas,Firm Size,Firms with 1 to 4 employees,Hispanic,926,452
state,Rhode Island,Firm Size,Firms with 1 to 4 employees,Hispanic,492,282
state,New Hampshire,Firm Size,Firms with 1 to 4 employees,Hispanic,276,126
state,Massachusetts,Firm Size,Firms with 1 to 4 employees,Hispanic,3660,2066
state,Alabama,Firm Size,Firms with 1 to 4 employees,Hispanic,1181,562
state,Utah,Firm Size,Firms with 1 to 4 employees,Hispanic,3517,1768
state,New York,Firm Size,Firms with 1 to 4 employees,Hispanic,27969,14186
state,Iowa,Firm Size,Firms with 1 to 4 employees,Hispanic,0,0
state,Maine,Firm Size,Firms with 1 to 4 employees,Hispanic,0,0
state,Illinois,Firm Size,Firms with 1 to 4 employees,Hispanic,16173,8584
state,Montana,Firm Size,Firms with 1 to 4 employees,Hispanic,560,328
national,United States,Firm Size,Firms with 1 to 4 employees,Hispanic,428778,217534
state,Kansas,Firm Size,Firms with 1 to 4 employees,Hispanic,0,0
state,Louisiana,Firm Size,Firms with 1 to 4 employees,Hispanic,0,0
state,Nevada,Firm Size,Firms with 1 to 4 employees,Hispanic,4510,2211
state,Oregon,Firm Size,Firms with 1 to 4 employees,Hispanic,5400,2464
state,Virginia,Firm Size,Firms with 1 to 4 employees,Hispanic,6989,3539
state,Colorado,Firm Size,Firms with 1 to 4 employees,Hispanic,8134,4284
state,Tennessee,Firm Size,Firms with 1 to 4 employees,Hispanic,1547,773
state,Maryland,Firm Size,Firms with 1 to 4 employees,Hispanic,5417,2357
state,Florida,Firm Size,Firms with 1 to 4 employees,Hispanic,93836,51876
state,Arizona,Firm Size,Firms with 1 to 4 employees,Hispanic,0,0
state,South Dakota,Firm Size,Firms with 1 to 4 employees,Hispanic,177,112
state,New Jersey,Firm Size,Firms with 1 to 4 employees,Hispanic,13445,7001
state,South Carolina,Firm Size,Firms with 1 to 4 employees,Hispanic,2039,1110
state,Minnesota,Firm Size,Firms with 1 to 4 employees,Hispanic,1354,706
state,North Carolina,Firm Size,Firms with 1 to 4 employees,Hispanic,7375,3448
state,Wyoming,Firm Size,Firms with 1 to 4 employees,Hispanic,0,0
state,Missouri,Firm Size,Firms with 1 to 4 employees,Hispanic,1274,661
state,West Virginia,Firm Size,Firms with 1 to 4 employees,Hispanic,0,0
state,North Dakota,Firm Size,Firms with 1 to 4 employees,Hispanic,0,0
state,Connecticut,Firm Size,Firms with 1 to 4 employees,Hispanic,2575,1289
state,District of Columbia,Firm Size,Firms with 1 to 4 employees,Hispanic,881,381
state,Nebraska,Firm Size,Firms with 1 to 4 employees,Hispanic,1514,749
state,Delaware,Firm Size,Firms with 1 to 4 employees,Hispanic,511,328
state,Georgia,Firm Size,Firms with 1 to 4 employees,Hispanic,7407,3866
state,California,Firm Size,Firms with 1 to 4 employees,Hispanic,95669,47128
state,Wisconsin,Firm Size,Firms with 1 to 4 employees,Hispanic,1621,710
state,Pennsylvania,Firm Size,Firms with 1 to 4 employees,Hispanic,3889,1988
state,Indiana,Firm Size,Firms with 1 to 4 employees,Hispanic,2794,1338
state,Texas,Firm Size,Firms with 1 to 4 employees,Hispanic,64767,31171
state,Hawaii,Firm Size,Firms with 1 to 4 employees,Hispanic,595,302
state,Oklahoma,Firm Size,Firms with 1 to 4 employees,Hispanic,2637,1309
state,Kansas,Firm Size,Firms with 5 to 9 employees,Hispanic,2462,391
state,Connecticut,Firm Size,Firms with 5 to 9 employees,Hispanic,0,0
state,California,Firm Size,Firms with 5 to 9 employees,Hispanic,100299,15498
state,Virginia,Firm Size,Firms with 5 to 9 employees,Hispanic,6779,1026
state,Washington,Firm Size,Firms with 5 to 9 employees,Hispanic,8228,1250
state,New Mexico,Firm Size,Firms with 5 to 9 employees,Hispanic,7204,1141
state,Mississippi,Firm Size,Firms with 5 to 9 employees,Hispanic,0,0
state,Indiana,Firm Size,Firms with 5 to 9 employees,Hispanic,3748,601
state,South Dakota,Firm Size,Firms with 5 to 9 employees,Hispanic,0,0
state,Hawaii,Firm Size,Firms with 5 to 9 employees,Hispanic,809,130
state,Colorado,Firm Size,Firms with 5 to 9 employees,Hispanic,7714,1195
state,New Jersey,Firm Size,Firms with 5 to 9 employees,Hispanic,11433,1803
state,North Carolina,Firm Size,Firms with 5 to 9 employees,Hispanic,7001,1083
state,Oregon,Firm Size,Firms with 5 to 9 employees,Hispanic,5783,888
state,Nevada,Firm Size,Firms with 5 to 9 employees,Hispanic,4531,684
state,Maine,Firm Size,Firms with 5 to 9 employees,Hispanic,0,0
state,Missouri,Firm Size,Firms with 5 to 9 employees,Hispanic,1677,270
state,Delaware,Firm Size,Firms with 5 to 9 employees,Hispanic,194,29
state,Michigan,Firm Size,Firms with 5 to 9 employees,Hispanic,3192,443
state,North Dakota,Firm Size,Firms with 5 to 9 employees,Hispanic,0,0
state,New York,Firm Size,Firms with 5 to 9 employees,Hispanic,20007,3057
state,Montana,Firm Size,Firms with 5 to 9 employees,Hispanic,0,0
state,Alaska,Firm Size,Firms with 5 to 9 employees,Hispanic,0,0
state,Minnesota,Firm Size,Firms with 5 to 9 employees,Hispanic,0,0
state,Florida,Firm Size,Firms with 5 to 9 employees,Hispanic,72637,11006
state,Kentucky,Firm Size,Firms with 5 to 9 employees,Hispanic,1375,190
state,Oklahoma,Firm Size,Firms with 5 to 9 employees,Hispanic,3231,514
state,Vermont,Firm Size,Firms with 5 to 9 employees,Hispanic,0,0
state,Arkansas,Firm Size,Firms with 5 to 9 employees,Hispanic,0,0
state,Illinois,Firm Size,Firms with 5 to 9 employees,Hispanic,13923,2065
state,Iowa,Firm Size,Firms with 5 to 9 employees,Hispanic,0,0
state,Nebraska,Firm Size,Firms with 5 to 9 employees,Hispanic,0,0
state,Pennsylvania,Firm Size,Firms with 5 to 9 employees,Hispanic,4542,726
state,Rhode Island,Firm Size,Firms with 5 to 9 employees,Hispanic,0,0
state,Alabama,Firm Size,Firms with 5 to 9 employees,Hispanic,1889,298
state,Arizona,Firm Size,Firms with 5 to 9 employees,Hispanic,9399,1395
state,South Carolina,Firm Size,Firms with 5 to 9 employees,Hispanic,0,0
state,Louisiana,Firm Size,Firms with 5 to 9 employees,Hispanic,3855,595
state,New Hampshire,Firm Size,Firms with 5 to 9 employees,Hispanic,0,0
state,Idaho,Firm Size,Firms with 5 to 9 employees,Hispanic,0,0
state,Tennessee,Firm Size,Firms with 5 to 9 employees,Hispanic,0,0
state,District of Columbia,Firm Size,Firms with 5 to 9 employees,Hispanic,0,0
state,Texas,Firm Size,Firms with 5 to 9 employees,Hispanic,74139,11194
state,Georgia,Firm Size,Firms with 5 to 9 employees,Hispanic,6930,1033
state,West Virginia,Firm Size,Firms with 5 to 9 employees,Hispanic,0,0
national,United States,Firm Size,Firms with 5 to 9 employees,Hispanic,420832,64173
state,Ohio,Firm Size,Firms with 5 to 9 employees,Hispanic,4419,664
state,Utah,Firm Size,Firms with 5 to 9 employees,Hispanic,0,0
state,Massachusetts,Firm Size,Firms with 5 to 9 employees,Hispanic,3919,561
state,Wisconsin,Firm Size,Firms with 5 to 9 employees,Hispanic,1593,235
state,Maryland,Firm Size,Firms with 5 to 9 employees,Hispanic,4219,658
state,Wyoming,Firm Size,Firms with 5 to 9 employees,Hispanic,0,0
state,Mississippi,Firm Size,Firms with 10 to 19 employees,Hispanic,0,0
state,Hawaii,Firm Size,Firms with 10 to 19 employees,Hispanic,0,0
state,Maryland,Firm Size,Firms with 10 to 19 employees,Hispanic,7982,620
state,Arizona,Firm Size,Firms with 10 to 19 employees,Hispanic,15399,1181
state,Texas,Firm Size,Firms with 10 to 19 employees,Hispanic,97678,7333
state,Massachusetts,Firm Size,Firms with 10 to 19 employees,Hispanic,5096,378
state,Connecticut,Firm Size,Firms with 10 to 19 employees,Hispanic,0,0
state,Arkansas,Firm Size,Firms with 10 to 19 employees,Hispanic,0,0
state,Colorado,Firm Size,Firms with 10 to 19 employees,Hispanic,10838,797
state,Oregon,Firm Size,Firms with 10 to 19 employees,Hispanic,5455,436
state,Wisconsin,Firm Size,Firms with 10 to 19 employees,Hispanic,0,0
state,Virginia,Firm Size,Firms with 10 to 19 employees,Hispanic,10038,732
state,Nebraska,Firm Size,Firms with 10 to 19 employees,Hispanic,0,0
state,Washington,Firm Size,Firms with 10 to 19 employees,Hispanic,8443,607
state,Wyoming,Firm Size,Firms with 10 to 19 employees,Hispanic,0,0
state,North Dakota,Firm Size,Firms with 10 to 19 employees,Hispanic,0,0
state,District of Columbia,Firm Size,Firms with 10 to 19 employees,Hispanic,1973,153
state,Rhode Island,Firm Size,Firms with 10 to 19 employees,Hispanic,0,0
state,Pennsylvania,Firm Size,Firms with 10 to 19 employees,Hispanic,0,0
state,Ohio,Firm Size,Firms with 10 to 19 employees,Hispanic,3927,269
state,Kansas,Firm Size,Firms with 10 to 19 employees,Hispanic,0,0
national,United States,Firm Size,Firms with 10 to 19 employees,Hispanic,500597,37318
state,Delaware,Firm Size,Firms with 10 to 19 employees,Hispanic,0,0
state,Nevada,Firm Size,Firms with 10 to 19 employees,Hispanic,7665,560
state,Idaho,Firm Size,Firms with 10 to 19 employees,Hispanic,0,0
state,North Carolina,Firm Size,Firms with 10 to 19 employees,Hispanic,0,0
state,New York,Firm Size,Firms with 10 to 19 employees,Hispanic,22038,1696
state,Illinois,Firm Size,Firms with 10 to 19 employees,Hispanic,17052,1297
state,Vermont,Firm Size,Firms with 10 to 19 employees,Hispanic,0,0
state,Louisiana,Firm Size,Firms with 10 to 19 employees,Hispanic,3519,258
state,Missouri,Firm Size,Firms with 10 to 19 employees,Hispanic,0,0
state,South Dakota,Firm Size,Firms with 10 to 19 employees,Hispanic,0,0
state,Minnesota,Firm Size,Firms with 10 to 19 employees,Hispanic,0,0
state,California,Firm Size,Firms with 10 to 19 employees,Hispanic,119191,8869
state,Tennessee,Firm Size,Firms with 10 to 19 employees,Hispanic,0,0
state,Kentucky,Firm Size,Firms with 10 to 19 employees,Hispanic,0,0
state,Michigan,Firm Size,Firms with 10 to 19 employees,Hispanic,4767,352
state,New Hampshire,Firm Size,Firms with 10 to 19 employees,Hispanic,774,45
state,Alabama,Firm Size,Firms with 10 to 19 employees,Hispanic,0,0
state,Florida,Firm Size,Firms with 10 to 19 employees,Hispanic,70695,5314
state,Alaska,Firm Size,Firms with 10 to 19 employees,Hispanic,0,0
state,Indiana,Firm Size,Firms with 10 to 19 employees,Hispanic,4013,306
state,South Carolina,Firm Size,Firms with 10 to 19 employees,Hispanic,4631,343
state,New Mexico,Firm Size,Firms with 10 to 19 employees,Hispanic,10412,773
state,Montana,Firm Size,Firms with 10 to 19 employees,Hispanic,0,0
state,Iowa,Firm Size,Firms with 10 to 19 employees,Hispanic,0,0
state,Georgia,Firm Size,Firms with 10 to 19 employees,Hispanic,6920,489
state,Utah,Firm Size,Firms with 10 to 19 employees,Hispanic,3518,271
state,Maine,Firm Size,Firms with 10 to 19 employees,Hispanic,0,0
state,West Virginia,Firm Size,Firms with 10 to 19 employees,Hispanic,811,69
state,New Jersey,Firm Size,Firms with 10 to 19 employees,Hispanic,8145,619
state,Oklahoma,Firm Size,Firms with 10 to 19 employees,Hispanic,0,0
national,United States,Firm Size,Firms with 20 to 49 employees,Hispanic,603063,20484
state,Wisconsin,Firm Size,Firms with 20 to 49 employees,Hispanic,0,0
state,Wyoming,Firm Size,Firms with 20 to 49 employees,Hispanic,1509,60
state,Arizona,Firm Size,Firms with 20 to 49 employees,Hispanic,14152,484
state,California,Firm Size,Firms with 20 to 49 employees,Hispanic,116975,3920
state,Utah,Firm Size,Firms with 20 to 49 employees,Hispanic,3527,131
state,Pennsylvania,Firm Size,Firms with 20 to 49 employees,Hispanic,0,0
state,Idaho,Firm Size,Firms with 20 to 49 employees,Hispanic,0,0
state,New Jersey,Firm Size,Firms with 20 to 49 employees,Hispanic,15520,520
state,Montana,Firm Size,Firms with 20 to 49 employees,Hispanic,0,0
state,Kentucky,Firm Size,Firms with 20 to 49 employees,Hispanic,0,0
state,Texas,Firm Size,Firms with 20 to 49 employees,Hispanic,135711,4593
state,Louisiana,Firm Size,Firms with 20 to 49 employees,Hispanic,0,0
state,Oklahoma,Firm Size,Firms with 20 to 49 employees,Hispanic,4418,163
state,Mississippi,Firm Size,Firms with 20 to 49 employees,Hispanic,2298,99
state,Alabama,Firm Size,Firms with 20 to 49 employees,Hispanic,0,0
state,Hawaii,Firm Size,Firms with 20 to 49 employees,Hispanic,344,14
state,Tennessee,Firm Size,Firms with 20 to 49 employees,Hispanic,0,0
state,Illinois,Firm Size,Firms with 20 to 49 employees,Hispanic,0,0
state,New York,Firm Size,Firms with 20 to 49 employees,Hispanic,30783,1068
state,Alaska,Firm Size,Firms with 20 to 49 employees,Hispanic,0,0
state,North Dakota,Firm Size,Firms with 20 to 49 employees,Hispanic,0,0
state,Delaware,Firm Size,Firms with 20 to 49 employees,Hispanic,0,0
state,Vermont,Firm Size,Firms with 20 to 49 employees,Hispanic,0,0
state,New Hampshire,Firm Size,Firms with 20 to 49 employees,Hispanic,0,0
state,Colorado,Firm Size,Firms with 20 to 49 employees,Hispanic,16137,594
state,Maine,Firm Size,Firms with 20 to 49 employees,Hispanic,0,0
state,Kansas,Firm Size,Firms with 20 to 49 employees,Hispanic,250,7
state,Rhode Island,Firm Size,Firms with 20 to 49 employees,Hispanic,0,0
state,Ohio,Firm Size,Firms with 20 to 49 employees,Hispanic,0,0
state,Massachusetts,Firm Size,Firms with 20 to 49 employees,Hispanic,0,0
state,Michigan,Firm Size,Firms with 20 to 49 employees,Hispanic,0,0
state,Missouri,Firm Size,Firms with 20 to 49 employees,Hispanic,0,0
state,South Carolina,Firm Size,Firms with 20 to 49 employees,Hispanic,0,0
state,Minnesota,Firm Size,Firms with 20 to 49 employees,Hispanic,0,0
state,Iowa,Firm Size,Firms with 20 to 49 employees,Hispanic,0,0
state,Connecticut,Firm Size,Firms with 20 to 49 employees,Hispanic,0,0
state,South Dakota,Firm Size,Firms with 20 to 49 employees,Hispanic,254,12
state,Georgia,Firm Size,Firms with 20 to 49 employees,Hispanic,16669,547
state,Washington,Firm Size,Firms with 20 to 49 employees,Hispanic,12031,429
state,Oregon,Firm Size,Firms with 20 to 49 employees,Hispanic,7831,295
state,Indiana,Firm Size,Firms with 20 to 49 employees,Hispanic,0,0
state,Nevada,Firm Size,Firms with 20 to 49 employees,Hispanic,7860,241
state,West Virginia,Firm Size,Firms with 20 to 49 employees,Hispanic,0,0
state,New Mexico,Firm Size,Firms with 20 to 49 employees,Hispanic,15615,531
state,Virginia,Firm Size,Firms with 20 to 49 employees,Hispanic,9236,338
state,Maryland,Firm Size,Firms with 20 to 49 employees,Hispanic,5839,209
state,North Carolina,Firm Size,Firms with 20 to 49 employees,Hispanic,8518,311
state,Florida,Firm Size,Firms with 20 to 49 employees,Hispanic,88933,2972
state,Arkansas,Firm Size,Firms with 20 to 49 employees,Hispanic,0,0
state,District of Columbia,Firm Size,Firms with 20 to 49 employees,Hispanic,0,0
state,Nebraska,Firm Size,Firms with 20 to 49 employees,Hispanic,0,0
national,United States,Firm Size,Firms with 50 to 99 employees,Hispanic,255563,3767
state,Connecticut,Firm Size,Firms with 50 to 99 employees,Hispanic,0,0
state,Indiana,Firm Size,Firms with 50 to 99 employees,Hispanic,1125,19
state,Oklahoma,Firm Size,Firms with 50 to 99 employees,Hispanic,0,0
state,Missouri,Firm Size,Firms with 50 to 99 employees,Hispanic,342,10
state,Florida,Firm Size,Firms with 50 to 99 employees,Hispanic,0,0
state,Minnesota,Firm Size,Firms with 50 to 99 employees,Hispanic,228,3
state,New Jersey,Firm Size,Firms with 50 to 99 employees,Hispanic,0,0
state,California,Firm Size,Firms with 50 to 99 employees,Hispanic,49967,760
state,Oregon,Firm Size,Firms with 50 to 99 employees,Hispanic,2022,42
state,Hawaii,Firm Size,Firms with 50 to 99 employees,Hispanic,266,6
state,Louisiana,Firm Size,Firms with 50 to 99 employees,Hispanic,312,6
state,Wisconsin,Firm Size,Firms with 50 to 99 employees,Hispanic,0,0
state,Vermont,Firm Size,Firms with 50 to 99 employees,Hispanic,0,0
state,Delaware,Firm Size,Firms with 50 to 99 employees,Hispanic,0,0
state,Illinois,Firm Size,Firms with 50 to 99 employees,Hispanic,0,0
state,Montana,Firm Size,Firms with 50 to 99 employees,Hispanic,0,0
state,New Mexico,Firm Size,Firms with 50 to 99 employees,Hispanic,5545,98
state,Idaho,Firm Size,Firms with 50 to 99 employees,Hispanic,0,0
state,West Virginia,Firm Size,Firms with 50 to 99 employees,Hispanic,126,3
state,Georgia,Firm Size,Firms with 50 to 99 employees,Hispanic,0,0
state,Maine,Firm Size,Firms with 50 to 99 employees,Hispanic,0,0
state,Tennessee,Firm Size,Firms with 50 to 99 employees,Hispanic,611,25
state,Texas,Firm Size,Firms with 50 to 99 employees,Hispanic,70602,1023
state,Utah,Firm Size,Firms with 50 to 99 employees,Hispanic,0,0
state,Kansas,Firm Size,Firms with 50 to 99 employees,Hispanic,0,0
state,New York,Firm Size,Firms with 50 to 99 employees,Hispanic,7836,125
state,Pennsylvania,Firm Size,Firms with 50 to 99 employees,Hispanic,1069,17
state,Maryland,Firm Size,Firms with 50 to 99 employees,Hispanic,0,0
state,Kentucky,Firm Size,Firms with 50 to 99 employees,Hispanic,0,0
state,South Dakota,Firm Size,Firms with 50 to 99 employees,Hispanic,0,0
state,Massachusetts,Firm Size,Firms with 50 to 99 employees,Hispanic,0,0
state,Ohio,Firm Size,Firms with 50 to 99 employees,Hispanic,0,0
state,Rhode Island,Firm Size,Firms with 50 to 99 employees,Hispanic,0,0
state,Arkansas,Firm Size,Firms with 50 to 99 employees,Hispanic,0,0
state,Colorado,Firm Size,Firms with 50 to 99 employees,Hispanic,0,0
state,Nevada,Firm Size,Firms with 50 to 99 employees,Hispanic,0,0
state,Michigan,Firm Size,Firms with 50 to 99 employees,Hispanic,0,0
state,New Hampshire,Firm Size,Firms with 50 to 99 employees,Hispanic,0,0
